model,K,num_latent_factors,num_threads,num_bins,batch_size,num_clusters,sample_percentage,num_iters,parse_time,cluster_time,index_time,algo_time,comp_time
sigmod-deadline-kdd-50,50,50,1,5,256,1024,10,3,37.8722,6.42645,3.7131,3674.11,3684.25
sigmod-deadline-kdd-50,50,50,1,10,256,2048,10,3,37.7907,12.3972,7.19189,3978.07,3997.66
sigmod-deadline-kdd-50,1,50,1,1,256,1024,10,3,37.3573,6.34211,3.71903,1742.45,1752.52
sigmod-deadline-kdd-50,50,50,1,1,256,2048,10,3,37.6652,12.248,7.14364,4184.78,4204.17
sigmod-deadline-kdd-50,10,50,1,10,256,512,10,3,37.3234,3.38645,1.97757,2421.96,2427.33
sigmod-deadline-kdd-50,10,50,1,3,256,1024,10,3,37.5436,6.39053,5.15111,2665.11,2676.65
sigmod-deadline-kdd-50,5,50,1,3,256,1024,10,3,37.5007,6.37725,5.1611,2289.79,2301.33
sigmod-deadline-kdd-50,50,50,1,3,256,256,10,3,37.7181,1.88924,1.50483,4085.57,4088.96
sigmod-deadline-kdd-50,1,50,1,1,256,128,10,3,37.4806,1.15201,0.67762,2031.22,2033.05
sigmod-deadline-kdd-50,10,50,1,10,256,2048,10,3,37.5159,12.3032,7.17123,2819.87,2839.34
sigmod-deadline-kdd-50,1,50,1,3,256,1024,10,3,37.3054,6.36607,3.71957,1548.71,1558.8
sigmod-deadline-kdd-50,5,50,1,10,256,1024,10,3,38.465,6.55154,5.17549,2254.58,2266.31
sigmod-deadline-kdd-50,10,50,1,3,256,64,10,3,37.7259,0.729451,0.485212,2938.44,2939.65
sigmod-deadline-kdd-50,10,50,1,5,256,512,10,3,37.297,3.40897,1.98111,2442.38,2447.77
sigmod-deadline-kdd-50,5,50,1,5,256,512,10,3,40.3394,3.47757,2.80879,2270.87,2277.16
sigmod-deadline-kdd-50,5,50,1,5,256,1024,10,3,38.9141,6.52015,5.35629,2267.99,2279.87
sigmod-deadline-kdd-50,1,50,1,5,256,64,10,3,37.2999,0.736801,0.484487,1551.46,1552.69
